utterance_id,emotion,speaker,session,transcript,F_epistemic_pull,F_privacy_pressure,F_computational_drag,F_action_efficiency,emotion_uncertainty,emotion_confidence,identity_confidence
Ses01F_script03_2_M025,ang,Ses01F,Ses01,I think I am not in the least bit drunk.,0.9671779727791738,0.86419212089628,0.21158085029261942,0.9892632006170221,0.02350368019580473,0.9929861155635217,0.9328035929304
Ses01F_script03_2_M026,ang,Ses01F,Ses01,I think I mentioned once before that I've had three minute liquor glasses the whole evening long.  A child of two cannot get drunk on that.,0.9850469997730149,0.3962454084173209,0.45385270427100316,0.9953939355524009,0.010708379775629441,0.9969909888117408,0.7012681480701777
Ses01F_script03_2_M027,ang,Ses01F,Ses01,"That's very interesting Amanda. How about a child of four?  Or a child of six?  Or a child of nine? We can get a good little conversation going on about this, you know, intemperate tots.",0.8961928662854002,0.9599172159774292,0.24034180141272232,0.9598183451978363,0.0743332952195565,0.9737514047158099,0.9801674313394529
Ses01F_script03_2_M029,ang,Ses01F,Ses01,"Look, you better turn that off. I don't want to wake up the people upstairs.",0.8922308724691043,0.9127730269359474,0.17077724267401218,0.9487111424060911,0.07717032160940171,0.966495677663168,0.9568409488763783
Ses01F_script03_2_M030,ang,Ses01F,Ses01,Well then you'll wake up the people downstairs.,0.5390819293770143,0.4050578777372512,0.16375436373682656,0.6810905455559062,0.3300462516467856,0.7916738038919265,0.7056284714785804
Ses01F_script03_2_M031,neu,Ses01F,Ses01,This is no time of year for Tunis.,0.858375251457805,0.8517578873197352,0.3245845461056554,0.9317492236024232,0.10141298697111846,0.9554153854027301,0.9266512560812109
Ses01F_script03_2_M032,ang,Ses01F,Ses01,I will do no such thing.,0.29114314360140264,0.9830854195993467,0.12887953831273324,0.36164456893677477,0.5075853672855882,0.5829972488788472,0.9916308313146245
Ses01F_script03_2_M033,ang,Ses01F,Ses01,"Will you turn that off, it's driving me mad.",0.9306035256270858,0.8934856490011399,0.15346187547426668,0.9728313849496818,0.04969318895719899,0.9822521106392438,0.9472977433975628
Ses01F_script03_2_M034,ang,Ses01F,Ses01,Turn it off.,0.9995612330921321,0.7207612080922878,0.2786222181761346,0.9999156481297954,0.00031531384368851164,0.999944775907125,0.8618353836938124
Ses01F_script03_2_M035,ang,Ses01F,Ses01,"Amanda, listen, listen.",0.9025891479439933,0.8090653019900542,0.41569269300494244,0.9536499925577464,0.06975317200288862,0.9697219578820672,0.9055273834843174
Ses01F_script03_2_M036,ang,Ses01F,Ses01,Oh.  That's very amusing indeed.,0.47727096456848883,0.994557478357213,0.36291310695924694,0.5546916340149048,0.3743066282335222,0.7091043200094382,0.9973070934981837
Ses01F_script03_2_M037,ang,Ses01F,Ses01,"You are a vile, ill-tempered, loose living, wicked little beast and I never want to see you again as long as I live.",0.998958542977202,0.9999791056862635,0.6281273656140444,0.9997752267298537,0.0007468762943725454,0.9998530462998215,0.999989661538566
Ses01F_script03_2_M038,ang,Ses01F,Ses01,You're not going like this.,0.9507277257885668,0.9541637817604944,0.15751770322328057,0.9825326959210496,0.035283048613763426,0.9885894455903405,0.9773206885044942
Ses01F_script03_2_M039,ang,Ses01F,Ses01,You're not.,0.7795166777500302,0.5602120123974496,0.17928675706123964,0.894442467493927,0.1578804791096269,0.931044925565272,0.7823972159369939
Ses01F_script03_2_M040,ang,Ses01F,Ses01,"Shut up. Shut up. God, I wouldn't marry you again if you came crawling back to me on a bended knee.  You are a vile, ill-tempered, mean little wench and I never want to see you again as long as I live.",0.9290239951691636,0.9582384847388322,0.6855365233886063,0.9691219517383681,0.05082422797453876,0.9798289411513058,0.9793368115834764
Ses01M_impro01_F000,ang,Ses01M,Ses01,Next.,0.9313018421864027,0.9979707948821775,0.3498078067917668,0.9706473387665189,0.04919315220825228,0.9808253929252958,0.9989959690452941
Ses01M_impro01_F001,ang,Ses01M,Ses01,My window is open.,0.8657814825149373,0.999999980517519,0.2869451300249836,0.9404248524189182,0.09610967910830638,0.9610826983961783,0.9999999902003821
Ses01M_impro01_F004,fru,Ses01M,Ses01,What are you... what's...What are you applying for?,0.06897069780479542,0.865301117635594,0.31879812623268966,0.3366519198389914,0.6666742303799535,0.5666709204975248,0.9333523136426909
Ses01M_impro01_F007,ang,Ses01M,Ses01,"No, I need your ID to give you a second ID.",0.8713827478079355,0.999785778639546,0.3118546994202228,0.9338617748823792,0.0920988355306613,0.9567953994134099,0.999894005211528
Ses01M_impro01_F008,ang,Ses01M,Ses01,It's really simple if you have a problem with it... Maybe you should--,0.9785500570957025,0.9974258271520631,0.4316103020307518,0.9928274255267862,0.01536058234925154,0.9953144284235961,0.9987263243561412
Ses01M_impro01_F010,fru,Ses01M,Ses01,You have a birth certificate?,0.8425452132459009,0.4237142362348218,0.26336540541576925,0.9347464864112357,0.11274824851915803,0.9573733329844508,0.714859454727343
Ses01M_impro01_F011,ang,Ses01M,Ses01,What do you expect me to do?,0.8592531799985147,0.9678902852249327,0.6398414615738802,0.9262188399521899,0.1007843372170105,0.9518026887576028,0.9841124278227974
Ses01M_impro01_F012,ang,Ses01M,Ses01,Probably.,0.8858535706419457,0.9991163773517244,0.22283131407242163,0.9510900588600107,0.08173685412271385,0.9680496934486282,0.999562792018161
Ses01M_impro01_F015,fru,Ses01M,Ses01,I am..I don't..I don't understand what you want.  A driver's license or a California ID.,0.668831292651067,0.7020682938201407,0.3622730771171999,0.7551407679126527,0.23713788663115384,0.8400467571621508,0.8525863130062388
Ses01M_impro01_F019,ang,Ses01M,Ses01,Don't raise your voice with me.,0.9997629025106253,0.9999999421776402,0.376747455736175,0.9999572625176079,0.00017090638400587562,0.9999719603067521,0.999999971230186
Ses01M_impro01_F020,ang,Ses01M,Ses01,Don't talk to me like I'm a child.,0.949368075302218,0.9997170267152822,0.21428637282585478,0.9796819613153396,0.03625664031773618,0.9867272168558543,0.9998599874335526
Ses01M_impro01_F021,ang,Ses01M,Ses01,Do you know how long I've been working here? How long have you lived in California?,0.8911506078473881,0.974198353895264,0.5136042728203546,0.9572493414534161,0.07794385619373638,0.9720732153177932,0.9872335983468016
Ses01M_impro01_F022,ang,Ses01M,Ses01,"Maybe you never been to the D.M.V. before, maybe you should get back in line.  You know what?  sit in line again and if you get my number ask for different one.",0.9998819344257496,0.29905481550323276,0.5916376526747007,0.9999797287086573,8.567235788184798e-05,0.9999866362385077,0.6531791957033972
Ses01M_impro01_F024,neu,Ses01M,Ses01,Uh huh.  I didn't come here get in yelling match either.,0.8762827059042396,0.6386133386106887,0.24374808549197136,0.9470391712563935,0.08859017017859193,0.9654034705134873,0.8211894233792675
Ses01M_impro01_F025,neu,Ses01M,Ses01,They don't pay me enough to deal people like you.,0.6293140651819401,0.9679856085570283,0.2046804666109824,0.8143723003031388,0.2654346034817221,0.8787394721501661,0.9841595928728207
Ses01M_impro01_M000,fru,Ses01M,Ses01,"Yes, me. Okay, okay here we go.",0.9534631746785576,0.9950812135177176,0.09373967883768959,0.9837361121561765,0.03332430232368666,0.9893755714850876,0.9975662325200907
Ses01M_impro01_M001,fru,Ses01M,Ses01,"Okay, so filled out all these forms  --",0.9769139195892853,0.9290817502921731,0.30584361045992536,0.9921595224840213,0.01653215542542073,0.9948781239582152,0.9649103452770545
Ses01M_impro01_M002,fru,Ses01M,Ses01,and I have This form of ID here so...,0.9828763286230977,0.8057000972691137,0.22011032423366353,0.9944993371981773,0.012262711160666335,0.9964065967193578,0.9038623131860755
Ses01M_impro01_M003,neu,Ses01M,Ses01,"Yes, Jones.",0.9522399270333046,0.8515747931601425,0.3612163458227138,0.9814772105369951,0.03420022137147127,0.9878999548158995,0.9265606628863832
Ses01M_impro01_M005,fru,Ses01M,Ses01,I'm just applying for another ID.,0.9987732009043209,0.8418370400706124,0.1316207173943206,0.9997379129795916,0.0008795923904324242,0.9998286712710867,0.9217425181416977
Ses01M_impro01_M006,fru,Ses01M,Ses01,"Yes.  I'm supposed to have three forms of ID for this.  It's a long story, I'm supposed to have three forms of ID for this other job I really don't get into but I need another...",0.9949567518518535,0.8534910815433647,0.2761216019618673,0.9986815353162352,0.003612399956364532,0.9991385976194633,0.9275088235881421
Ses01M_impro01_M007,fru,Ses01M,Ses01,"I have it right here, yes.",0.6911654911880345,0.436722785514012,0.17978767467045081,0.8333734208031344,0.22114525423864378,0.8911518631569089,0.7212959573547204
Ses01M_impro01_M008,fru,Ses01M,Ses01,But that's...,0.7483332586289841,0.9898338275365255,0.3520476726611846,0.8856200015492811,0.18020968684542285,0.9252816919207801,0.9949698773900966
Ses01M_impro01_M009,fru,Ses01M,Ses01,"That's why I'm here, that's why I was waiting in this line.  I need to get another form of ID.",0.999979883001431,0.5774636192210375,0.28498753547236966,0.999997066269322,1.5535273640710612e-05,0.9999979619170156,0.790933141831831
Ses01M_impro01_M010,neu,Ses01M,Ses01,"No, I don't have a passport.",0.42450598376076765,0.7325450462571033,0.26304981870818755,0.5677991925697248,0.4120895350102749,0.7176667698884461,0.8676659112707619
Ses01M_impro01_M011,fru,Ses01M,Ses01,"I don't where it is though, I don't have with me.  Can I get it from somewhere?  I mean...",0.999768121052491,0.6478690622664923,0.3318297695220944,0.9999608396610358,0.00016716959347150455,0.9999742970585723,0.8257690646867083
Ses01M_impro01_M012,fru,Ses01M,Ses01,I probably have to go wait another line to get my birth certificate don't I?,0.9969322595333276,0.9999578350935286,0.2864099500231471,0.9992999349087616,0.0021978173786148815,0.999542564192953,0.9999791370578507
Ses01M_impro01_M013,fru,Ses01M,Ses01,You're very helpful.  What's your name?,0.4866028861988649,0.46069739943542537,0.20479735124582715,0.4376586067247751,0.36762440984528255,0.6326530551785968,0.7331583612387869
Ses01M_impro01_M015,fru,Ses01M,Ses01,So can you help me or not?,0.8107688313873984,0.9999951402631378,0.237028476647995,0.9030499171998094,0.13550205331702897,0.9366677008810913,0.9999975952899757
Ses01M_impro01_M016,fru,Ses01M,Ses01,Okay. [BREATHING],0.8449440916601513,0.9212551740974827,0.3651640568141236,0.9364335143721156,0.11103050697719338,0.9584753759239582,0.9610378321197972
Ses01M_impro01_M017,fru,Ses01M,Ses01,I need California ID.,0.9959654671392076,0.9617010329643311,0.3168173784352437,0.9990547940359874,0.0028900990082173644,0.9993824270913221,0.9810500464932673
Ses01M_impro01_M018,fru,Ses01M,Ses01,On top of these other two forms of ID which I already have.,0.9983328225497703,0.823786380636162,0.3961523937509331,0.9996205321035195,0.0011949298370074197,0.9997519927757043,0.9128112288501552
Ses01M_impro01_M019,fru,Ses01M,Ses01,"No, I don't have driver's license.",0.8499921513295555,0.5146920391510609,0.2683235153973937,0.9339517137119097,0.10741579197165566,0.9568541515232563,0.7598743795230039
Ses01M_impro01_M020,ang,Ses01M,Ses01,Did you even look at the form?  I filled it out all these questions--,0.4883868667969284,0.9993652423305638,0.6650198006437389,0.6491678251122605,0.36634697220394624,0.7708204395787238,0.999685927969433
Ses01M_impro01_M022,fru,Ses01M,Ses01,Okay.,0.7653509147028535,0.9954555578636114,0.36490688144061956,0.8803352747074247,0.16802401932209157,0.9218294694097463,0.9977514544317871
Ses01M_impro01_M023,fru,Ses01M,Ses01,If it makes you stop acting like a child.,0.9890763513907616,0.9869217882996496,0.39314851596525957,0.9970200532881428,0.007823121139814641,0.9980532424382589,0.9935290289298335
Ses01M_impro01_M025,ang,Ses01M,Ses01,I am not...I'm not getting to back that line.,0.9239225696270984,0.9598815855345905,0.5562801828863981,0.9683574434886041,0.054477156161640235,0.9793295297969095,0.9801498017457124
Ses01M_impro01_M026,fru,Ses01M,Ses01,"Okay, okay let's keep our voices down, okay?  I didn't come here to get in yelling match.",0.9692339776307645,0.9617004622699941,0.13697749535638576,0.9892205653506901,0.022031456792118157,0.9929582642798888,0.9810497641193053
Ses01M_impro01_M027,fru,Ses01M,Ses01,"I did not come in here to get in a yelling match with you, all right?",0.7867710602634799,0.7573413101653794,0.147498393219774,0.8873787232621896,0.15268590395707668,0.9264305684605966,0.8799348595115989
Ses01M_impro01_M028,fru,Ses01M,Ses01,Just try and help me.,0.4746302880037669,0.9998615869124962,0.13090324809258888,0.6437922930955049,0.37619751182610833,0.7673088990218788,0.9999315144016421
Ses01M_impro01_M030,ang,Ses01M,Ses01,Why?,0.9517094191330907,0.989132554055577,0.3831041106459391,0.9811480879126983,0.03458009700548618,0.987684957037114,0.9946228941480947
Ses01M_impro01_M031,ang,Ses01M,Ses01,"Why, because I'm sick of talking to you.",0.9999805916216745,0.7754793767944181,0.34620902056409014,0.9999971785356614,1.5027858832925755e-05,0.9999980352544644,0.8889093970259482
Ses01M_impro01_M032,ang,Ses01M,Ses01,"'Cause you're obviously not talking to me, you're just yelling at me, berating me and telling me I can't fill out forms right.",0.8954987472886213,0.9975732863121863,0.37858323797865884,0.9492779595114036,0.07483032626070932,0.9668659482238147,0.9987992857026522
Ses01M_impro01_M033,fru,Ses01M,Ses01,"Oh, no honey. And you're going to miss the Christmas card too. It's a shame. It's going to be a good, nice picture.",0.8852355659354854,0.8899673123309066,0.4102557651797624,0.9548521963578934,0.08217938274405216,0.9705072917594678,0.9455569049123536
Ses01M_impro02_F000,neu,Ses01M,Ses01,What's happening?,0.7822172735848489,0.9932705377007729,0.28505527650347484,0.9066544389541658,0.15594668970789335,0.9390223374619915,0.9966703278805367
Ses01M_impro02_F002,sur,Ses01M,Ses01,Are you kidding me?,0.9837975192444217,0.6857196707947321,0.2599002695451811,0.9948356667877277,0.01160308314912706,0.9966263024136952,0.8444971746404889
Ses01M_impro02_F003,fru,Ses01M,Ses01,How...,0.4381018178588707,0.9998005283777451,0.3921230661386408,0.4421943571445801,0.402354098278994,0.6356160124273355,0.9999013032373597
Ses01M_impro02_F004,fru,Ses01M,Ses01,How can they do that?,0.8729054113625244,0.9989389722779555,0.4177505568530621,0.9487351442811496,0.09100851664387846,0.9665113567731511,0.9994750137272143
Ses01M_impro02_F005,fru,Ses01M,Ses01,They said you're home for at least four years.,0.8442200329898741,0.9985393399347049,0.2530339106839567,0.9310627990273306,0.11154897662924676,0.9549669818350199,0.9992772795623883
Ses01M_impro02_F006,fru,Ses01M,Ses01,[BREATHING],0.4695112744631188,0.9981151168696143,0.33064271766928643,0.48862485104745534,0.37986303408034816,0.6659465103029112,0.9990673781495215
Ses01M_impro02_F007,fru,Ses01M,Ses01,That's not fair.,0.8452704163263014,0.8769341082010104,0.23947538645975378,0.9270675954607767,0.11079683884633529,0.9523571342305268,0.9391082033066012
Ses01M_impro02_F008,fru,Ses01M,Ses01,[BREATHING],0.42146942537546045,0.9785925219011515,0.565676290955677,0.6300688327265525,0.41426389384899626,0.7583441142311599,0.9894077895888855
Ses01M_impro02_F009,sad,Ses01M,Ses01,I don't even know what to tell you.,0.9645614832252589,0.9995579695391954,0.12656248304691337,0.9891645186808601,0.025377244430730955,0.9929216520611222,0.9997812875024679
Ses01M_impro02_F010,sad,Ses01M,Ses01,What about the birthday party?,0.9068664452471237,0.9999996182642745,0.3108398318547675,0.9643610115255692,0.0666903693108998,0.9767188797482954,0.9999998109610289
Ses01M_impro02_F013,sad,Ses01M,Ses01,You're going with the same ones?,0.9498217319003319,0.9827702530193093,0.22715420324811136,0.9826115627503428,0.035931794848396245,0.9886409649690344,0.9914748899812033
Ses01M_impro02_F015,sad,Ses01M,Ses01,It's not the same though.,0.9826966825590683,0.9810747044580093,0.3376308004490606,0.9946966724921533,0.01239134857104971,0.9965355050554879,0.9906359491788563
Ses01M_impro02_F017,sad,Ses01M,Ses01,Mm hmm.  We'll build a bunker and never come out.,0.9175784250524496,0.7199220525039404,0.28816901218594004,0.9672801431651312,0.059019946083533295,0.9786257885177233,0.8614201777370792
Ses01M_impro02_F019,sad,Ses01M,Ses01,Don't say that.,0.9154321446171221,0.8677068324428434,0.3092570068177042,0.9686898860447674,0.060556812246723206,0.979546696305294,0.9345426377399637
Ses01M_impro02_M000,neu,Ses01M,Ses01,"Hey, Joy come in here.",0.6403059187211775,0.7325833530529103,0.25457946332388925,0.8243385810437128,0.25756377379090656,0.8852498973345652,0.867684865097708
Ses01M_impro02_M001,sad,Ses01M,Ses01,I have to go back.,0.9488572058079379,0.9558404112546263,0.3477825480296773,0.9801009317724604,0.036622453669356916,0.9870009073013235,0.9781502683379181
Ses01M_impro02_M002,sad,Ses01M,Ses01,I just got a letter I have to go back.,0.9994172757800706,0.3045234860708168,0.2599765194839388,0.9998839340651122,0.00041839595644952544,0.9999240588461885,0.6558850402769212
Ses01M_impro02_M003,sad,Ses01M,Ses01,First thing tomorrow morning.,0.9617471969930972,0.9972761244848662,0.29929824654675047,0.9862723371441795,0.02739244300988607,0.9910323483173892,0.998652252944329
Ses01M_impro02_M006,fru,Ses01M,Ses01,"I guess they can do it,",0.700970998098959,0.9988150473813261,0.3014907070723063,0.8252938866933657,0.21412392024319857,0.8858739461770766,0.9994136969035137
Ses01M_impro02_M007,sad,Ses01M,Ses01,"The National Guard is I guess really spread thin and then everyone has to go.  We all have to go back, my whole companies going back.",0.9836700088505332,0.994326253574122,0.2867492393154944,0.995227605286365,0.011694388277104076,0.9968823343616892,0.9971926857427962
Ses01M_impro02_M009,sad,Ses01M,Ses01,"So yeah, we leave tomorrow...",0.9248461324288013,0.9999475139591727,0.20223038004688695,0.9672616362454172,0.053815829525961596,0.9786136989610141,0.9999740302617758
Ses01M_impro02_M010,sad,Ses01M,Ses01,...we're all shipping out.,0.9890878347514628,0.9999931158751486,0.30824250088342897,0.9968472259749149,0.00781489836136926,0.9979403438232309,0.9999965936426488
Ses01M_impro02_M011,sad,Ses01M,Ses01,I just got I feel like I'm in shock actually.,0.9996020471262786,0.9887277621977784,0.27845281288183416,0.9999279435673412,0.0002860885350892353,0.9999528078428425,0.9944226071060622
Ses01M_impro02_M012,sad,Ses01M,Ses01,I don't know.,0.9801726225757955,0.9981608403744265,0.42671415024866494,0.9941345612654037,0.014198727662012463,0.996168308587485,0.9990900016913585
Ses01M_impro02_M013,sad,Ses01M,Ses01,I guess you're just going to have to have it without me.,0.9962985342413896,0.9259446712125635,0.28629046204959724,0.9990919165865079,0.002651602886746146,0.9994066772197411,0.963358149309246
Ses01M_impro02_M014,sad,Ses01M,Ses01,"Hey listen, it's going to be okay though, all right?",0.9984173041383932,0.9999987306879013,0.3292406729714571,0.9996487479555766,0.0011344359272507931,0.9997704246459891,0.9999993717969425
Ses01M_impro02_M015,sad,Ses01M,Ses01,You're going to be fine.,0.9992584390940019,0.9999611087770939,0.42358067025011037,0.9998557322732069,0.0005321325978846188,0.9999056361606306,0.9999807568443785
Ses01M_impro02_M016,sad,Ses01M,Ses01,"I'm going to be fine too, okay?",0.9890823077321672,0.9990421041827824,0.29136782314029935,0.9968905022297644,0.00781885604033739,0.9979686138295445,0.9995260423824577
Ses01M_impro02_M017,sad,Ses01M,Ses01,I know I have a good... I have a really good group of guys with me.,0.9989342358178472,0.25912022610054763,0.2444712949614477,0.9997677814219251,0.000764281685634869,0.9998481826880585,0.6334199524475174
Ses01M_impro02_M018,sad,Ses01M,Ses01,We're going to be okay.,0.9711332953642546,0.9946594855765578,0.3870297534532696,0.9898421240535658,0.020671430809631887,0.9933642945270912,0.9973575656700787
Ses01M_impro02_M019,sad,Ses01M,Ses01,Do promise me you're going to take a lot of pictures.,0.5078212198352077,0.9995469667423995,0.31561394192631,0.41388633847561473,0.35243080398268617,0.6171239347445769,0.9997758434265017
Ses01M_impro02_M020,sad,Ses01M,Ses01,I know.,0.9837188228776164,0.8526821809802277,0.4298346907224262,0.9948398837709772,0.011659434491346102,0.9966290571378158,0.9271085875212159
Ses01M_impro02_M021,sad,Ses01M,Ses01,I just wish there was something I could do.,0.9521974822539472,0.9969136384977854,0.21388286919506821,0.9834049267891499,0.034230614391938245,0.9891592262294883,0.9984728984322955
Ses01M_impro02_M022,sad,Ses01M,Ses01,Run away?,0.9330584557884938,0.7105725105777214,0.2980134422095272,0.975265476574286,0.04793531098563451,0.9838421693408258,0.8567941160693765
Ses01M_impro02_M023,sad,Ses01M,Ses01,"I really don't want to go, I don't want to go...",0.9288450698035857,0.7292742013256596,0.19997464950572794,0.9718653597551413,0.050952349321389236,0.9816210593053499,0.8660475292711134
Ses01M_impro02_M025,sad,Ses01M,Ses01,I love you.,0.9096693420827411,0.9999929180020197,0.2816129097726601,0.9590055887282593,0.06468332622618987,0.9732204754427887,0.9999964957369649
Ses01M_impro03_F001,sur,Ses01M,Ses01,[BREATHING],0.9375173982468569,0.999743902819949,0.2872643846567119,0.977457143432545,0.044742439413461385,0.9852738652242994,0.9998732854666068
Ses01M_impro03_F002,exc,Ses01M,Ses01,Why?,0.7889595896859848,0.9801402707612709,0.15531025806451673,0.903985806553174,0.15111878497242273,0.9372790661209998,0.9901736005483455
Ses01M_impro03_F003,exc,Ses01M,Ses01,Is she on the run?,0.9221876104059532,0.999619942840141,0.2509530631827325,0.9688101378615276,0.05571949154223815,0.9796252502289376,0.9998119512840935
Ses01M_impro03_F004,exc,Ses01M,Ses01,"Oh, she just needs to marry you.",0.9737360833157348,0.9999882905578321,0.3145321198480472,0.9913471485754579,0.018807677747941336,0.9943474445913448,0.9999942061229555
Ses01M_impro03_F005,exc,Ses01M,Ses01,That's incredible. That's awesome. Where's she from?  Maybe you can get a dual citizenship.,0.9999705577413992,0.9999985528433064,0.4555773918359935,0.9999956608076788,2.221272192289834e-05,0.9999970438059252,0.9999992838011809
Ses01M_impro03_F006,exc,Ses01M,Ses01,That's so cool. Uh huh.,0.9863107544971833,0.9676760151861622,0.32799370068628875,0.9960560910374953,0.00980345521769338,0.9974235387125876,0.9840064091086491
Ses01M_impro03_F007,exc,Ses01M,Ses01,[LAUGHTER] Why did she pick you? Where were you?,0.9130093100013266,0.9997361917776111,0.6517912244793443,0.9656902221760932,0.06229170787300371,0.9775871802427128,0.999869470118469
Ses01M_impro03_F008,exc,Ses01M,Ses01,You were at a party? And she's like hey. You seem unattached she's like.,0.954555081833794,0.5635199399557579,0.35635275577888587,0.9851745597896617,0.032542430983573685,0.9903152305156983,0.7840339460567994
Ses01M_impro03_F009,exc,Ses01M,Ses01,That's unbelievable... Yeah.,0.477210622270591,0.9999589193430255,0.21808725792356193,0.40196044248023527,0.37434983695607377,0.6093334002758106,0.9999796735338701
Ses01M_impro03_F010,exc,Ses01M,Ses01,Well I've known people who have done this before. Yeah.  You just- it's really fun actually 'cause you have like a fake engagement party and all your friends come over and like...,0.9968268147923265,0.9448928730415443,0.45947400122363535,0.9992509273114925,0.002273322169071706,0.9995105502146402,0.9727335337767063
Ses01M_impro03_F011,exc,Ses01M,Ses01,"Yeah. Yeah. And then yeah, and then you know like you could like you could do like like sock her for a lot of money",0.9999048704605554,0.9997342405710276,0.30786530690696273,0.999985250325736,6.924877444381864e-05,0.9999902432084319,0.9998685046805842
Ses01M_impro03_F012,exc,Ses01M,Ses01,"Like make her rent the apartment that you two have to live together in, you know. And you won't pay any rent or you pay like, a hundred bucks a month or something.",0.9630600341914968,0.9999740080718006,0.4953128866853838,0.9865759737586606,0.026452372441852712,0.9912306974822664,0.9999871392889147
Ses01M_impro03_F013,exc,Ses01M,Ses01,Yeah.,0.18711013974792248,0.9999870935238623,0.12459228915374428,0.3310439883347683,0.5820792688493015,0.5630075660880064,0.9999936138422848
Ses01M_impro03_F014,exc,Ses01M,Ses01,"Dude, you lucked out.",0.9822506463167745,0.9997521509369165,0.6105590322547999,0.9945440694940335,0.012710737406289663,0.9964358178774889,0.999877366554005
Ses01M_impro03_F015,exc,Ses01M,Ses01,"Yeah.  My colors are blush and beige what is it, do you know?",0.9582557837690465,0.9982431546090345,0.5450698808088587,0.9866347808325688,0.029892505330464458,0.9912691129217828,0.9991307299675063
Ses01M_impro03_F016,exc,Ses01M,Ses01,Oh I don't know. [LAUGHTER],0.8614710139019204,0.34858628144562315,0.13473367949974163,0.9279716816892908,0.09919623445764339,0.9529477242313708,0.6776868793684812
Ses01M_impro03_F017,neu,Ses01M,Ses01,I don't know get it in cash.,0.9368954506479337,0.9982061740631698,0.24787913697594274,0.9774881041839667,0.045187791383469095,0.985294090186954,0.999112432356027
Ses01M_impro03_F018,neu,Ses01M,Ses01,Yeah.,0.860736985954235,0.9466182672877997,0.10050992384635657,0.9446424137529331,0.09972184271323979,0.963837800147821,0.9735872419313158
Ses01M_impro03_F019,exc,Ses01M,Ses01,How exciting. You should have a wedding on the beach.,0.9939163965003037,0.9905724671475525,0.33240778281578015,0.998457372250424,0.004357357097646175,0.9989921641698085,0.9953353490268659
Ses01M_impro03_F020,exc,Ses01M,Ses01,"Yeah, at night.",0.8835997525692649,0.9998663861617665,0.2037944560556941,0.9533051608094565,0.08335072371630228,0.969496698193234,0.9999338890231217
Ses01M_impro03_F021,neu,Ses01M,Ses01,"Oh yeah, absolutely, absolutely.",0.5388968937046624,0.9999511577101817,0.1950912452503952,0.7410494133729387,0.3301787483415976,0.8308416472655206,0.999975833154046
Ses01M_impro03_F022,exc,Ses01M,Ses01,How exciting.  You should make her bring all your friends too.,0.9983163056961901,0.819380101127529,0.57448430999062,0.9996644896910528,0.0012067568997583473,0.9997807078593318,0.9106310449552727
Ses01M_impro03_F023,exc,Ses01M,Ses01,[GARBAGE] She's got to be loaded.  fifty thousand dollars.  That's incredible.,0.9576098915629961,0.9995577377001051,0.31886005529074435,0.98449098893989,0.03035500308248602,0.989868691130393,0.9997811727907593
Ses01M_impro03_F024,exc,Ses01M,Ses01,Incredible.,0.9349395396621164,0.9984679725417037,0.20862307308274267,0.9763302639411434,0.04658834154589695,0.9845377365910033,0.9992419676761278
Ses01M_impro03_F025,exc,Ses01M,Ses01,"you're a lucky, lucky, lucky man.",0.9825987148649158,0.9849764178772715,0.29304520898920033,0.9953936649638,0.0124614993452684,0.9969908120510327,0.9925664787202656
Ses01M_impro03_F026,exc,Ses01M,Ses01,"Oh, totally. Yeah.",0.8925617616161111,0.9999988408607772,0.14470751253197944,0.9580073950849316,0.07693338503511657,0.9725684102237175,0.9999994263094012
Ses01M_impro03_M000,exc,Ses01M,Ses01,The craziest thing just happened to me.,0.945792266974887,0.9928825101414498,0.20712272291324554,0.9816604163845555,0.03881713461935283,0.9880196331587974,0.9964783356490068
Ses01M_impro03_M001,exc,Ses01M,Ses01,This girl; she just offered me fifty thousand dollars to marry her.,0.953160628620409,0.9416244020983751,0.25745913400437814,0.982848912309281,0.033540943537910976,0.9887960124321996,0.9711163264031778
Ses01M_impro03_M003,neu,Ses01M,Ses01,"Well, she's not a citizen so she wants to get a visa.",0.8650523227792482,0.9039185975724356,0.2946737669698831,0.9404549026636073,0.09663180143067196,0.9611023285746686,0.9524598640498526
Ses01M_impro03_M004,exc,Ses01M,Ses01,"No, no, no, no, no, no she just... she's not a citizen but she wants her visa, yeah. She's going to pay me fifty thousand dollars to marry her and stay married to her for two years.",0.9182478542659023,0.9916857048710268,0.3261912402055801,0.9646758470629976,0.058540594415469924,0.9769245445559778,0.9958861681365341
Ses01M_impro03_M005,exc,Ses01M,Ses01,That's like twenty five thousand dollar a year for doing nothing. Isn't that awesome?,0.9297897380975059,0.9998166963655905,0.4399670295947922,0.9776301185076822,0.05027590988110586,0.9853868603640873,0.9999093029992095
Ses01M_impro03_M006,neu,Ses01M,Ses01,"She's actually from England, I think.  Well she- she spoke English but she had an accent. I didn't even ask.",0.8944965131625163,0.9302430552939503,0.4155243872097614,0.9531363698495247,0.07554798630673672,0.9693864363066742,0.9654849476047009
Ses01M_impro03_M007,exc,Ses01M,Ses01,"Fifty thousand dollars. Fifty thousand dollars. I was just out... I just... she's - well, she's a friend of friend but like...",0.9876497676723083,0.8564293573914746,0.4876927024677449,0.9966059822708541,0.008844641072513322,0.9977827525284061,0.9289626536663794
